0,0.038786533101601184,0.8891685801744461,2,200
1,0.03781576951312099,0.8265724062919617,2,200
2,0.033745362208994586,0.7503794080018997,2,200
3,0.03793228855047774,0.885719358921051,2,34
4,0.03444843077786856,0.7995381915569305,2,200
5,0.03716585469486832,0.980820608139038,2,200
6,0.031108478267059113,0.8736606216430665,2,200
7,0.04013046224617749,0.9566033118963242,2,200
8,0.038294377920295705,0.7719273167848587,2,200
9,0.033714939858186736,0.7368123781681061,2,200
10,0.03754024606948403,0.7441634240746499,2,200
11,0.03618881281430834,0.7560741290450096,2,200
12,0.04202747020147932,0.7739782550930977,2,200
13,0.03306475262669293,0.7588263934850693,2,200
14,0.026672433837398226,0.6542322787642479,2,200
15,0.04064748119727386,0.7460934829711914,2,200
16,0.04233440425446585,0.8711721605062485,2,200
17,0.03585612262552797,0.7940041798353196,2,200
18,0.028775576088725885,0.6997751194238663,2,200
19,0.04027382583212613,0.745913305580616,2,200
20,0.033796548824155156,0.8717878156900406,2,200
21,0.02641471288352466,0.6594140896201134,2,200
22,0.027705909919135983,0.6193777205049992,2,200
23,0.031497866585301036,0.8450655379891395,2,200
24,0.03752225518181925,0.7515172830224037,2,200
25,0.03734545392427257,0.6417992281913757,2,200
26,0.03256311006528266,0.7836260637640953,2,200
27,0.03222499358883273,0.8233920156955719,2,200
28,0.040488213740019846,0.7661363771557808,2,200
29,0.027709199193158448,0.7978943011164665,2,200
30,0.03233820199286273,0.7220006889104843,2,200
31,0.048591119293326636,0.7861557266116143,2,200
32,0.02933791296919405,0.6604503273963929,2,200
33,0.02408410604898002,0.5692566645145416,2,200
34,0.0344204604012279,0.7170070117712021,2,200
35,0.028875098884951926,0.7049304684996605,2,200
36,0.04877589704726511,0.8875182817379633,2,36
37,0.0317528893722417,0.8264974545847419,2,163
38,0.03865589892489068,0.9877895957231522,2,200
