0,0.12553067270122634,0.7704693145222135,2,27
1,0.6370727944888269,0.7857833945232889,2,23
2,0.45192719987717894,0.9816235911846161,2,200
3,0.47118072271916944,0.9441117917077017,2,118
4,0.3558922497053364,0.9037671974301338,2,200
5,0.4089442406412377,0.957768965959549,2,200
6,0.28532449101561813,0.9878831643324631,2,91
7,0.554653532935566,1.0031901257378715,2,84
8,0.45812569265478087,0.9570709552083697,2,154,0.0646689840473805,0.7640370778415514,2,200
9,0.45584894548816807,1.017969138622284,2,200
10,0.22056537631003315,0.815877203060233,2,92
11,0.23672123610094753,0.9419041952390349,2,89
12,0.4286811841298423,0.9646843527699565,2,91
13,0.43756707977374815,0.8011048406362533,2,40
14,0.41573109542023395,0.9579723253846169,2,200
15,0.4612525821964493,0.9259263908863068,2,200
16,0.48475555706801743,1.0169363162583775,2,72
17,0.4645197309109289,0.9857398820301843,2,126
18,0.1509298543085612,0.9645719290937035,2,103,0.6012012316676992,0.9786343095228844,2,200
19,0.30414367895393235,1.328291468163754,2,94
20,0.541624471106057,1.022443413734436,2,105
21,0.43194763181832974,0.9550993910431862,2,200
22,0.4507906289953627,1.0824785035848619,2,200
23,0.4374119834439649,1.1721341633796691,2,200
24,0.3788644043755717,0.9492354965209961,2,200
25,0.23344505236989357,0.8518501153588295,2,200
26,0.4758710301629371,1.063282651901245,2,200
27,0.30869804886886565,0.9904277721047401,2,200
28,0.301095039681496,0.9795654081937039,2,66
29,0.41343031371715727,1.039535973072052,2,200
30,0.45112578071660175,0.9587517645955086,2,200
31,0.3866846418282794,0.9306023418903351,2,200
32,0.38378028254194163,1.020772238320942,2,158
33,0.42301750875729266,0.8624597476218557,2,197
34,0.26727812264144923,1.0729059114385007,2,134
35,0.732593840518668,0.5935908713761497,2,34
36,0.5942089898902575,0.7963899626876368,2,33,0.060282187235957546,0.80423251191775,2,63
37,0.18439034555067352,0.9578409105539322,2,200
38,0.39280758337581206,0.9449673031651696,2,86
39,0.19777157343675444,0.8686474381071149,2,33
40,0.35746660029349137,0.5880013898662899,2,46
41,0.34683385527840155,1.0559666855581875,2,29
42,0.38568907351732323,1.0679932534694672,2,200
