0,0.3353980759773882,0.9457462427020072,2,200
11,0.8962364347463123,0.9172874426841736,2,200
12,0.4923861491039533,0.9661461851000785,2,200
15,0.7058243279489308,0.5435409258306027,2,200
16,0.17548420217419586,0.10981964970007539,2,200
19,0.21363111060774634,0.4762788037955761,2,200
27,0.18406174791580882,1.0447193866968154,2,200
30,0.19347632929935676,0.5107014448940754,2,200
31,0.4197975303389525,0.6058050859216098,2,148,3.544187652912198,0.7183881040949088,2,200
34,0.6257124387417681,0.7497436517477035,2,200
